Time,Sensor1,Sensor2,Sensor3
26105620,5.920950412750244,-0.3859500288963318,8.05305004119873
26026939,5.93595027923584,-0.5040000081062317,8.064000129699707
25948257,5.898000240325928,-0.36000001430511475,7.966050148010254
25869578,5.875950336456299,-0.5149500370025635,7.885050296783447
25790900,5.886000156402588,-0.45600003004074097,7.978050231933594
25712225,6.027000427246094,-0.4410000145435333,7.9110002517700195
25633551,5.797050476074219,-0.34095001220703125,7.753050327301025
25554876,5.794950485229492,-0.6499500274658203,8.259000778198242
25476198,5.659950256347656,-0.3769500255584717,8.146050453186035
25397516,5.536050319671631,-0.5419500470161438,8.206049919128418
25318841,5.545050144195557,-0.5440500378608704,8.239950180053711
25240161,5.635950088500977,-0.6280500292778015,8.092950820922852
25161479,5.682000160217285,-0.2760000228881836,8.163000106811523
25082798,5.404050350189209,-0.931950032711029,8.151000022888184
25004118,5.3710503578186035,-0.2779500186443329,7.9110002517700195
24925439,5.610000133514404,-0.5610000491142273,8.083050727844238
24846758,5.611950397491455,-0.1489500105381012,7.593000411987305
24768076,5.589000225067139,-0.41505002975463867,8.164950370788574
24689392,5.3680500984191895,-0.6589500308036804,8.287050247192383
24610709,5.275050163269043,-0.7770000100135803,8.299050331115723
24532026,5.284050464630127,-0.5680500268936157,8.460000038146973
24453343,5.325000286102295,-0.7620000243186951,8.617950439453125
24374661,5.217000484466553,-1.054050087928772,8.445000648498535
24295978,5.188950061798096,-0.4459500312805176,8.35200023651123
24217297,5.2009501457214355,-0.7960500121116638,8.476950645446777
24138618,5.433000087738037,-0.778950035572052,8.13705062866211
24059939,5.152950286865234,-0.9490500688552856,8.227950096130371
23981260,5.227050304412842,-0.6349500417709351,8.493000030517578
23902580,5.8660502433776855,-0.6450000405311584,7.974000453948975
23823901,5.44005012512207,-1.0470000505447388,8.35004997253418
23745224,5.73900032043457,-0.817050039768219,7.849050521850586
23666549,5.57895040512085,-0.7120500206947327,8.311050415039062
23587873,4.858050346374512,-0.987000048160553,7.82295036315918
23509195,6.460050106048584,-0.5629500150680542,8.160000801086426
23430519,5.799000263214111,-0.9660000205039978,8.341950416564941
23351838,5.647950172424316,-1.2769500017166138,7.870950222015381
23273161,5.407050132751465,-0.9079500436782837,8.356950759887695
23194480,6.127050399780273,-0.5509500503540039,8.236949920654297
23115805,5.7370500564575195,-1.1670000553131104,7.392000198364258
23037129,5.967000484466553,-0.4939500093460083,8.029050827026367
22958449,6.463050365447998,-0.36900001764297485,6.976950168609619
22879770,5.14995002746582,-1.5090000629425049,8.476950645446777
22801092,4.801050186157227,-0.6709500551223755,9.478050231933594
22722414,5.2099504470825195,-0.9180000424385071,8.338050842285156
22643738,5.383050441741943,-1.8730500936508179,8.40000057220459
22565057,7.4760003089904785,0.531000018119812,7.738950252532959
22486375,5.2699503898620605,-1.894950032234192,7.902000427246094
